task_column,benchmark,task_id,observed_count,missing_count,missing_fraction,observed_mean,observed_std,observed_min,observed_max,imputed_mean,imputed_normalized_mean,imputed_normalized_std,strength_correlation,difficulty_tier,negative_count,gt_one_count,is_bounded_score_task,is_reliable_observed_task,is_discriminative_task,is_mix_candidate_pool
aider-polyglot/polyglot_cpp_zebra-puzzle,aider-polyglot,polyglot_cpp_zebra-puzzle,27,1,0.0357142857142857,0.7407407407407409,0.3257575322562373,0.0,1.0,0.742857142857143,-0.1904761904761906,1.0669217382099083,0.3263999877466231,easy,0,0,True,True,True,True
aider-polyglot/polyglot_go_alphametics,aider-polyglot,polyglot_go_alphametics,27,1,0.0357142857142857,0.9037037037037038,0.1752912528325812,0.4,1.0,0.9071428571428573,-0.4642857142857143,0.8652886742561228,0.1191492053653877,easy,0,0,True,True,True,True
aider-polyglot/polyglot_go_beer-song,aider-polyglot,polyglot_go_beer-song,27,1,0.0357142857142857,0.0296296296296296,0.0895040442488487,0.0,0.4,0.0285714285714285,0.319219414175199,0.9839003133805752,0.0624391684720299,frontier,0,0,True,True,True,True
aider-polyglot/polyglot_go_book-store,aider-polyglot,polyglot_go_book-store,27,1,0.0357142857142857,0.6592592592592593,0.3561723045976684,0.0,1.0,0.6642857142857144,-0.2261904761904762,0.5845468427233771,0.1450179808883662,medium,0,0,True,True,True,True
aider-polyglot/polyglot_go_bottle-song,aider-polyglot,polyglot_go_bottle-song,27,1,0.0357142857142857,0.5703703703703704,0.3759578530503561,0.0,1.0,0.5714285714285714,-0.0408163265306121,0.5274631829926566,0.2978448397297941,medium,0,0,True,True,True,True
aider-polyglot/polyglot_go_bowling,aider-polyglot,polyglot_go_bowling,27,1,0.0357142857142857,0.5111111111111112,0.4433319409613334,0.0,1.0,0.5071428571428572,0.1071428571428571,0.4358313660027657,0.2239392958363075,medium,0,0,True,True,True,True
aider-polyglot/polyglot_go_connect,aider-polyglot,polyglot_go_connect,27,1,0.0357142857142857,0.3407407407407407,0.3211775316841304,0.0,1.0,0.3357142857142857,0.2261904761904762,0.5274494742113268,0.2041531648942362,medium,0,0,True,True,True,True
aider-polyglot/polyglot_go_counter,aider-polyglot,polyglot_go_counter,26,2,0.0714285714285714,0.1384615384615384,0.2338259100549333,0.0,0.8,0.1285714285714286,0.6428571428571429,1.1406228159050935,0.1084652302328706,hard,0,0,True,True,True,True
aider-polyglot/polyglot_go_crypto-square,aider-polyglot,polyglot_go_crypto-square,27,1,0.0357142857142857,0.9111111111111112,0.2060804110110156,0.0,1.0,0.9142857142857144,-0.8571428571428573,2.0303814862216996,0.1083261282391951,easy,0,0,True,True,True,True
aider-polyglot/polyglot_go_dnd-character,aider-polyglot,polyglot_go_dnd-character,27,1,0.0357142857142857,0.8740740740740741,0.1897221996276399,0.4,1.0,0.8785714285714287,-0.6071428571428573,0.93881710200678,0.2855248957317518,easy,0,0,True,True,True,True
aider-polyglot/polyglot_go_dominoes,aider-polyglot,polyglot_go_dominoes,27,1,0.0357142857142857,0.8148148148148148,0.2606312901593952,0.0,1.0,0.8214285714285714,-0.5952380952380951,0.8607727372631057,0.1650223135213301,easy,0,0,True,True,True,True
aider-polyglot/polyglot_go_error-handling,aider-polyglot,polyglot_go_error-handling,27,1,0.0357142857142857,0.6592592592592593,0.3803110415701758,0.0,1.0,0.6642857142857144,-0.1938775510204083,0.5348145992399453,0.2386725307910629,medium,0,0,True,True,True,True
aider-polyglot/polyglot_go_food-chain,aider-polyglot,polyglot_go_food-chain,27,1,0.0357142857142857,0.6444444444444444,0.3235604395235786,0.2,1.0,0.65,-0.2142857142857143,0.4557696211046387,0.1508048434308565,medium,0,0,True,True,True,True
aider-polyglot/polyglot_go_forth,aider-polyglot,polyglot_go_forth,27,1,0.0357142857142857,0.2888888888888888,0.3784308081316978,0.0,1.0,0.2785714285714286,0.4642857142857143,0.6257648381405441,0.1427883591094716,hard,0,0,True,True,True,True
aider-polyglot/polyglot_go_hexadecimal,aider-polyglot,polyglot_go_hexadecimal,27,1,0.0357142857142857,0.0444444444444444,0.1662958838566196,0.0,0.8,0.0428571428571428,0.2577161975584093,0.9832322344299732,0.050443440988559,frontier,0,0,True,True,True,True
aider-polyglot/polyglot_go_kindergarten-garden,aider-polyglot,polyglot_go_kindergarten-garden,27,1,0.0357142857142857,0.2148148148148148,0.312343239145304,0.0,1.0,0.2071428571428571,0.5178571428571429,0.7732369676646773,0.1288890284861115,hard,0,0,True,True,True,True
aider-polyglot/polyglot_go_ledger,aider-polyglot,polyglot_go_ledger,27,1,0.0357142857142857,0.5185185185185186,0.3453790585740671,0.0,1.0,0.5214285714285715,-0.1309523809523808,0.5658206970626735,0.2955854412499796,medium,0,0,True,True,True,True
aider-polyglot/polyglot_go_markdown,aider-polyglot,polyglot_go_markdown,27,1,0.0357142857142857,0.7185185185185186,0.3043353864322095,0.0,1.0,0.7214285714285715,-0.1571428571428572,0.5984674304472404,0.2067246851249431,easy,0,0,True,True,True,True
aider-polyglot/polyglot_go_matrix,aider-polyglot,polyglot_go_matrix,27,1,0.0357142857142857,0.0888888888888888,0.1911627837120584,0.0,0.6,0.0857142857142857,0.4483837494404458,0.985764645347788,0.0875376848470863,hard,0,0,True,True,True,True
aider-polyglot/polyglot_go_octal,aider-polyglot,polyglot_go_octal,27,1,0.0357142857142857,0.2,0.3265986323710904,0.0,1.0,0.1928571428571428,0.6428571428571427,1.0761799409513828,-0.0042576612300084,hard,0,0,True,True,True,True
aider-polyglot/polyglot_go_paasio,aider-polyglot,polyglot_go_paasio,27,1,0.0357142857142857,0.1111111111111111,0.2739739556875101,0.0,1.0,0.1071428571428571,0.3910694973688025,0.9848603893819554,0.0764184108021115,hard,0,0,True,True,True,True
aider-polyglot/polyglot_go_palindrome-products,aider-polyglot,polyglot_go_palindrome-products,27,1,0.0357142857142857,0.2592592592592592,0.3993135399094386,0.0,1.0,0.25,0.4166666666666667,0.6584312766202302,0.1217858499712178,hard,0,0,True,True,True,True
aider-polyglot/polyglot_go_pig-latin,aider-polyglot,polyglot_go_pig-latin,27,1,0.0357142857142857,0.8592592592592594,0.2423026256858685,0.2,1.0,0.8642857142857144,-0.6785714285714287,1.1968282914368602,0.5340861918717653,easy,0,0,True,True,True,True
aider-polyglot/polyglot_go_poker,aider-polyglot,polyglot_go_poker,27,1,0.0357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,True,False,True
aider-polyglot/polyglot_go_pov,aider-polyglot,polyglot_go_pov,27,1,0.0357142857142857,0.6962962962962963,0.3625848370524568,0.0,1.0,0.7000000000000001,-0.1666666666666668,0.5942849511594613,0.0539726944690157,easy,0,0,True,True,True,True
aider-polyglot/polyglot_go_protein-translation,aider-polyglot,polyglot_go_protein-translation,27,1,0.0357142857142857,0.3703703703703703,0.409891417252057,0.0,1.0,0.3642857142857142,0.2053571428571428,0.5046815271808064,0.1736414246027824,medium,0,0,True,True,True,True
aider-polyglot/polyglot_go_react,aider-polyglot,polyglot_go_react,27,1,0.0357142857142857,0.0666666666666666,0.180534186769688,0.0,0.8,0.0642857142857143,0.3560860989044982,0.9843687880800548,0.0696171177528457,hard,0,0,True,True,True,True
aider-polyglot/polyglot_go_robot-simulator,aider-polyglot,polyglot_go_robot-simulator,27,1,0.0357142857142857,0.1259259259259259,0.2729707521879745,0.0,1.0,0.1214285714285714,1.2142857142857142,2.6906868859767665,0.0868513411071109,hard,0,0,True,True,True,True
aider-polyglot/polyglot_go_say,aider-polyglot,polyglot_go_say,28,0,0.0,0.9,0.1889822365046136,0.2,1.0,0.9,-0.5000000000000001,0.9449111825230684,0.1018352332893377,easy,0,0,True,True,True,True
aider-polyglot/polyglot_go_scale-generator,aider-polyglot,polyglot_go_scale-generator,27,1,0.0357142857142857,0.6296296296296295,0.3639442517492813,0.0,1.0,0.6357142857142856,-0.2738095238095239,0.5979699216606841,0.2337166987995864,medium,0,0,True,True,True,True
aider-polyglot/polyglot_go_simple-linked-list,aider-polyglot,polyglot_go_simple-linked-list,26,2,0.0714285714285714,0.4230769230769231,0.3974028108642919,0.0,1.0,0.4214285714285714,0.0267857142857142,0.4787413078019467,0.2117636274929155,medium,0,0,True,True,True,True
aider-polyglot/polyglot_go_sublist,aider-polyglot,polyglot_go_sublist,27,1,0.0357142857142857,0.3481481481481481,0.3755197586855281,0.0,1.0,0.3428571428571428,0.2380952380952382,0.6162942431211804,0.1784400979387038,medium,0,0,True,True,True,True
aider-polyglot/polyglot_go_transpose,aider-polyglot,polyglot_go_transpose,27,1,0.0357142857142857,0.5333333333333334,0.4354648431614539,0.0,1.0,0.5428571428571429,-0.2571428571428572,0.4304719763805533,0.2426940701241018,medium,0,0,True,True,True,True
aider-polyglot/polyglot_go_tree-building,aider-polyglot,polyglot_go_tree-building,27,1,0.0357142857142857,0.6,0.4320493798938574,0.0,1.0,0.6071428571428571,-0.1928571428571428,0.4258844338789669,0.2743579687962357,medium,0,0,True,True,True,True
aider-polyglot/polyglot_go_trinary,aider-polyglot,polyglot_go_trinary,27,1,0.0357142857142857,0.0444444444444444,0.1662958838566196,0.0,0.8,0.0428571428571428,0.2577161975584093,0.9832322344299732,0.050443440988559,frontier,0,0,True,True,True,True
aider-polyglot/polyglot_go_two-bucket,aider-polyglot,polyglot_go_two-bucket,27,1,0.0357142857142857,0.6444444444444444,0.3624334762288909,0.0,1.0,0.65,-0.2500000000000001,0.5951190357119042,0.1347422389306875,medium,0,0,True,True,True,True
aider-polyglot/polyglot_go_variable-length-quantity,aider-polyglot,polyglot_go_variable-length-quantity,27,1,0.0357142857142857,0.7555555555555556,0.2739739556875101,0.0,1.0,0.7571428571428572,-0.1428571428571428,0.897211603876989,-0.0306423703552362,easy,0,0,True,True,True,True
aider-polyglot/polyglot_go_word-search,aider-polyglot,polyglot_go_word-search,26,2,0.0714285714285714,0.2769230769230769,0.4153846153846153,0.0,1.0,0.2571428571428572,0.3673469387755101,0.5808265090105185,0.1217162616783419,hard,0,0,True,True,True,True
aider-polyglot/polyglot_go_wordy,aider-polyglot,polyglot_go_wordy,27,1,0.0357142857142857,0.8888888888888888,0.2199887763691481,0.2,1.0,0.8928571428571429,-0.5357142857142858,1.085032680783094,0.0823496672815056,easy,0,0,True,True,True,True
aider-polyglot/polyglot_go_zebra-puzzle,aider-polyglot,polyglot_go_zebra-puzzle,27,1,0.0357142857142857,0.8296296296296297,0.2416223174859272,0.0,1.0,0.8285714285714286,0.1428571428571427,1.1866605518454398,0.0231684532716095,easy,0,0,True,True,True,True
aider-polyglot/polyglot_java_affine-cipher,aider-polyglot,polyglot_java_affine-cipher,27,1,0.0357142857142857,0.2222222222222222,0.3705184889007348,0.0,1.0,0.2142857142857142,0.5357142857142857,0.9154289727125924,0.1126230347088454,hard,0,0,True,True,True,True
aider-polyglot/polyglot_java_all-your-base,aider-polyglot,polyglot_java_all-your-base,27,1,0.0357142857142857,0.2518518518518519,0.3634916784114163,0.0,1.0,0.2428571428571428,0.4857142857142857,0.7199773239059516,0.1298316695812501,hard,0,0,True,True,True,True
aider-polyglot/polyglot_java_alphametics,aider-polyglot,polyglot_java_alphametics,27,1,0.0357142857142857,0.3037037037037037,0.35011266068434,0.0,1.0,0.3,0.25,0.8608550566567107,0.0558893143933082,medium,0,0,True,True,True,True
aider-polyglot/polyglot_java_bank-account,aider-polyglot,polyglot_java_bank-account,27,1,0.0357142857142857,0.1629629629629629,0.2983263787496632,0.0,1.0,0.1571428571428571,0.7857142857142857,1.4725377234348789,0.1026873344319119,hard,0,0,True,True,True,True
aider-polyglot/polyglot_java_book-store,aider-polyglot,polyglot_java_book-store,26,2,0.0714285714285714,0.7076923076923077,0.3812157444111959,0.0,1.0,0.7285714285714286,-0.6785714285714286,0.937457482029049,0.0659860392081084,easy,0,0,True,True,True,True
aider-polyglot/polyglot_java_bottle-song,aider-polyglot,polyglot_java_bottle-song,27,1,0.0357142857142857,0.237037037037037,0.2882233549384255,0.0,1.0,0.2357142857142857,0.119047619047619,0.9437105325050672,0.1602301336692247,hard,0,0,True,True,True,True
aider-polyglot/polyglot_java_bowling,aider-polyglot,polyglot_java_bowling,27,1,0.0357142857142857,0.0814814814814814,0.1982087134853282,0.0,0.8,0.0785714285714285,0.3964075402630803,0.9849394270469348,0.0774552984799854,hard,0,0,True,True,True,True
aider-polyglot/polyglot_java_change,aider-polyglot,polyglot_java_change,27,1,0.0357142857142857,0.3407407407407408,0.438228132081453,0.0,1.0,0.3285714285714286,0.3650793650793651,0.4832805507186771,0.145380584710538,medium,0,0,True,True,True,True
aider-polyglot/polyglot_java_circular-buffer,aider-polyglot,polyglot_java_circular-buffer,27,1,0.0357142857142857,0.3333333333333333,0.3691832827963588,0.0,1.0,0.3285714285714285,0.2142857142857143,0.6056236829512811,0.1740180056807936,medium,0,0,True,True,True,True
aider-polyglot/polyglot_java_connect,aider-polyglot,polyglot_java_connect,27,1,0.0357142857142857,0.2444444444444444,0.3235604395235786,0.0,1.0,0.2357142857142857,0.5892857142857143,0.8023800692378917,0.1413397824600802,hard,0,0,True,True,True,True
aider-polyglot/polyglot_java_custom-set,aider-polyglot,polyglot_java_custom-set,27,1,0.0357142857142857,0.0888888888888889,0.1832491389163404,0.0,0.6,0.0857142857142857,0.467747276855785,0.986097842803762,0.0912871351610382,hard,0,0,True,True,True,True
aider-polyglot/polyglot_java_dominoes,aider-polyglot,polyglot_java_dominoes,27,1,0.0357142857142857,0.2444444444444444,0.3499559055116361,0.0,1.0,0.2357142857142857,0.4714285714285715,0.6932620319171959,0.1308691188935662,hard,0,0,True,True,True,True
aider-polyglot/polyglot_java_food-chain,aider-polyglot,polyglot_java_food-chain,27,1,0.0357142857142857,0.4148148148148148,0.3728803836637991,0.0,1.0,0.4071428571428571,0.2959183673469386,0.5261784932389281,0.1082324570239115,medium,0,0,True,True,True,True
aider-polyglot/polyglot_java_forth,aider-polyglot,polyglot_java_forth,27,1,0.0357142857142857,0.0666666666666666,0.2108185106778919,0.0,0.8,0.0642857142857143,0.3049339172305222,0.9837324798118312,0.0596551303867192,hard,0,0,True,True,True,True
aider-polyglot/polyglot_java_go-counting,aider-polyglot,polyglot_java_go-counting,27,1,0.0357142857142857,0.2444444444444444,0.3664982778326809,0.0,1.0,0.2357142857142857,0.5892857142857143,0.9068545661139016,0.1250567107960542,hard,0,0,True,True,True,True
aider-polyglot/polyglot_java_hangman,aider-polyglot,polyglot_java_hangman,27,1,0.0357142857142857,0.0814814814814814,0.2388817110606977,0.0,1.0,0.0785714285714285,0.3289135372588831,0.984018563523828,0.0643276223511462,hard,0,0,True,True,True,True
aider-polyglot/polyglot_java_house,aider-polyglot,polyglot_java_house,27,1,0.0357142857142857,0.0814814814814814,0.2126325939912196,0.0,0.8,0.0785714285714285,0.3695173307939471,0.9845521136907958,0.0722294884128628,hard,0,0,True,True,True,True
aider-polyglot/polyglot_java_kindergarten-garden,aider-polyglot,polyglot_java_kindergarten-garden,27,1,0.0357142857142857,0.2666666666666666,0.3079201435678004,0.0,1.0,0.2642857142857143,0.1285714285714286,0.6052491475518531,0.1680690810612074,hard,0,0,True,True,True,True
aider-polyglot/polyglot_java_ledger,aider-polyglot,polyglot_java_ledger,27,1,0.0357142857142857,0.7333333333333335,0.3173968190463488,0.0,1.0,0.7357142857142859,-0.1607142857142857,0.7798073414606447,0.0837329881185575,easy,0,0,True,True,True,True
aider-polyglot/polyglot_java_mazy-mice,aider-polyglot,polyglot_java_mazy-mice,27,1,0.0357142857142857,0.2666666666666666,0.3569417423157558,0.0,1.0,0.2571428571428572,0.5142857142857143,0.7079720967636497,0.1397998265991173,hard,0,0,True,True,True,True
aider-polyglot/polyglot_java_ocr-numbers,aider-polyglot,polyglot_java_ocr-numbers,27,1,0.0357142857142857,0.1703703703703703,0.3252518281496319,0.0,1.0,0.1642857142857142,1.6428571428571428,3.209520276951568,0.0985095394220906,hard,0,0,True,True,True,True
aider-polyglot/polyglot_java_palindrome-products,aider-polyglot,polyglot_java_palindrome-products,26,2,0.0714285714285714,0.1615384615384615,0.2883333048306356,0.0,1.0,0.15,0.75,1.4047114599497954,0.1027526132638109,hard,0,0,True,True,True,True
aider-polyglot/polyglot_java_phone-number,aider-polyglot,polyglot_java_phone-number,27,1,0.0357142857142857,0.1111111111111111,0.2793290019994786,0.0,1.0,0.1071428571428571,0.3835722620132983,0.9847511805659012,0.0749617259640741,hard,0,0,True,True,True,True
aider-polyglot/polyglot_java_pig-latin,aider-polyglot,polyglot_java_pig-latin,27,1,0.0357142857142857,0.6074074074074074,0.4438267312280071,0.0,1.0,0.6214285714285713,-0.4206349206349206,0.4909742167689379,0.2706502405683866,medium,0,0,True,True,True,True
aider-polyglot/polyglot_java_poker,aider-polyglot,polyglot_java_poker,27,1,0.0357142857142857,0.624074074074074,0.3644809527031583,0.0,1.0,0.6232142857142857,0.0343915343915343,0.5302830700434792,0.1200133008507855,medium,0,0,True,True,True,True
aider-polyglot/polyglot_java_pov,aider-polyglot,polyglot_java_pov,27,1,0.0357142857142857,0.5481481481481482,0.3947529657621993,0.0,1.0,0.55,-0.0624999999999999,0.4846989124335701,0.1737098598559222,medium,0,0,True,True,True,True
aider-polyglot/polyglot_java_protein-translation,aider-polyglot,polyglot_java_protein-translation,26,2,0.0714285714285714,0.1384615384615384,0.3317516715822742,0.0,1.0,0.1285714285714286,0.3875532200281407,0.969600475603731,0.0769232137838216,hard,0,0,True,True,True,True
aider-polyglot/polyglot_java_pythagorean-triplet,aider-polyglot,polyglot_java_pythagorean-triplet,27,1,0.0357142857142857,0.5666666666666667,0.4043742307795076,0.0,1.0,0.5750000000000001,-0.28125,0.4993019681086215,0.1806743221207417,medium,0,0,True,True,True,True
aider-polyglot/polyglot_java_queen-attack,aider-polyglot,polyglot_java_queen-attack,27,1,0.0357142857142857,0.1555555555555555,0.3189488909868294,0.0,1.0,0.1499999999999999,0.470294784646842,0.9861427188082512,0.0917802444450908,hard,0,0,True,True,True,True
aider-polyglot/polyglot_java_rational-numbers,aider-polyglot,polyglot_java_rational-numbers,27,1,0.0357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,True,False,True
aider-polyglot/polyglot_java_react,aider-polyglot,polyglot_java_react,27,1,0.0357142857142857,0.8074074074074076,0.3054152315272341,0.0,1.0,0.8142857142857144,-0.9285714285714288,1.510169607990427,-0.1183333164629898,easy,0,0,True,True,True,True
aider-polyglot/polyglot_java_resistor-color-trio,aider-polyglot,polyglot_java_resistor-color-trio,27,1,0.0357142857142857,0.6296296296296297,0.4134899477615663,0.0,1.0,0.6357142857142858,-0.2053571428571429,0.5090851889338726,-0.0776313052460153,medium,0,0,True,True,True,True
aider-polyglot/polyglot_java_rest-api,aider-polyglot,polyglot_java_rest-api,27,1,0.0357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,True,False,True
aider-polyglot/polyglot_java_satellite,aider-polyglot,polyglot_java_satellite,27,1,0.0357142857142857,0.1259259259259259,0.3180875637567983,0.0,1.0,0.1214285714285714,0.3817457369110243,0.9847248928350688,0.0746067613565427,hard,0,0,True,True,True,True
aider-polyglot/polyglot_java_series,aider-polyglot,polyglot_java_series,27,1,0.0357142857142857,0.0296296296296296,0.0895040442488487,0.0,0.4,0.0285714285714285,0.319219414175199,0.9839003133805752,0.0624391742467584,frontier,0,0,True,True,True,True
aider-polyglot/polyglot_java_sgf-parsing,aider-polyglot,polyglot_java_sgf-parsing,27,1,0.0357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,True,False,True
aider-polyglot/polyglot_java_simple-linked-list,aider-polyglot,polyglot_java_simple-linked-list,27,1,0.0357142857142857,0.4592592592592592,0.4644863824175076,0.0,1.0,0.45,0.25,0.458647078762247,0.1049011634221402,medium,0,0,True,True,True,True
aider-polyglot/polyglot_java_state-of-tic-tac-toe,aider-polyglot,polyglot_java_state-of-tic-tac-toe,27,1,0.0357142857142857,0.0592592592592592,0.1871011991157791,0.0,0.8,0.0571428571428571,0.3054114960936026,0.9837379669867004,0.0597482122940267,hard,0,0,True,True,True,True
aider-polyglot/polyglot_java_transpose,aider-polyglot,polyglot_java_transpose,27,1,0.0357142857142857,0.5185185185185185,0.4464153829131663,0.0,1.0,0.5285714285714286,-0.2714285714285714,0.4414724897246412,0.2304191344305367,medium,0,0,True,True,True,True
aider-polyglot/polyglot_java_tree-building,aider-polyglot,polyglot_java_tree-building,27,1,0.0357142857142857,0.7259259259259259,0.3362016509010435,0.0,1.0,0.7285714285714285,-0.1190476190476191,0.5507158812485894,0.0748832338705386,easy,0,0,True,True,True,True
